date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-19,27.49,27.69,27.32,27.0,8700.07,-0.09,-0.33,28.532,29.082,28.984,14296.45,13512.97,12201.88,2.9
2017-10-18,28.18,28.36,27.41,27.2,23489.25,-1.45,-5.02,28.98,29.228,29.074,14741.44,13248.86,12463.86,7.83
2017-10-17,28.9,29.1,28.86,28.57,9875.19,-0.15,-0.52,29.504,29.374,29.177,15219.01,11336.37,12824.55,3.29
2017-10-16,29.93,30.06,29.01,28.86,13673.71,-1.05,-3.49,29.72,29.34,29.144,16027.38,11304.44,12842.59,4.56
2017-10-13,29.61,30.77,30.06,29.56,15744.01,0.5,1.69,29.804,29.363,29.127,14751.03,10779.56,12646.79,5.25
2017-10-12,29.79,29.79,29.56,29.38,10925.05,-0.47,-1.56,29.632,29.331,29.04,12729.49,10242.38,12465.15,3.64
2017-10-11,30.2,31.29,30.03,29.72,25877.09,0.09,0.3,29.476,29.34,28.988,11756.29,11250.01,12857.13,8.63
2017-10-10,29.49,29.99,29.94,29.38,13917.04,0.51,1.73,29.244,29.248,28.931,7453.73,9698.44,13332.69,4.64
2017-10-09,29.77,29.8,29.43,29.26,7291.98,0.23,0.79,28.96,29.133,28.866,6581.5,9932.09,13627.66,2.43
2017-09-29,28.72,29.25,29.2,28.71,5636.27,0.42,1.46,28.922,29.002,28.784,6808.08,10015.19,13985.59,1.88
2017-09-28,29.0,29.0,28.78,28.72,6059.05,-0.09,-0.31,29.03,28.886,28.705,7755.27,10890.8,14412.23,2.02
2017-09-27,28.66,28.97,28.87,28.4,4364.33,0.35,1.23,29.204,28.92,28.658,10743.73,11678.86,14923.72,1.45
2017-09-26,29.35,29.66,28.52,28.33,9555.85,-0.72,-2.46,29.252,28.979,28.575,11943.14,14312.74,15344.67,3.19
2017-09-25,29.73,29.85,29.24,29.09,8424.91,-0.5,-1.68,29.306,28.948,28.519,13282.68,14380.74,15947.9,2.81
2017-09-22,29.68,29.83,29.74,29.23,10372.21,0.09,0.3,29.082,28.891,28.427,13222.3,14514.02,16573.6,3.46
2017-09-21,29.2,29.84,29.65,28.9,21001.37,0.54,1.85,28.742,28.749,28.283,14026.33,14687.93,16969.44,7.0
2017-09-20,28.48,29.17,29.11,28.48,10361.38,0.32,1.11,28.636,28.635,28.116,12613.99,14464.25,16935.24,3.45
2017-09-19,28.42,29.55,28.79,28.26,16253.55,0.67,2.38,28.706,28.614,27.974,16682.33,16966.94,17041.39,5.42
2017-09-18,27.83,28.16,28.12,27.75,8123.01,0.08,0.28,28.59,28.598,27.835,15478.79,17323.23,17088.81,2.71
2017-09-15,29.07,29.07,28.04,27.95,14392.32,-1.08,-3.71,28.7,28.566,27.756,15805.74,17955.99,17304.28,4.8
2017-09-14,29.16,29.47,29.12,28.88,13939.68,-0.34,-1.15,28.756,28.523,27.655,15349.53,17933.66,16983.57,4.65
2017-09-13,28.88,30.95,29.46,28.5,30703.09,1.25,4.43,28.634,28.395,27.5,16314.5,18168.57,16793.27,10.23
2017-09-12,28.89,28.89,28.21,28.14,10235.87,-0.46,-1.6,28.522,28.171,27.329,17251.55,16376.61,15776.95,3.41
2017-09-11,28.28,28.96,28.67,28.28,9757.74,0.35,1.24,28.606,28.09,27.201,19167.67,17515.07,15772.77,3.25
2017-09-08,28.48,28.66,28.32,28.1,12111.27,-0.19,-0.67,28.432,27.963,27.03,20106.23,18633.18,15568.74,4.04
2017-09-07,28.88,29.09,28.51,28.4,18764.55,-0.39,-1.35,28.29,27.817,26.856,20517.79,19250.95,15340.03,6.25
2017-09-06,28.35,29.59,28.9,28.23,35388.33,0.27,0.94,28.156,27.596,26.693,20022.64,19406.24,15077.05,11.8
2017-09-05,27.75,28.68,28.63,27.61,19816.47,0.83,2.99,27.82,27.333,26.552,15501.67,17115.84,13785.78,6.61
2017-09-04,27.5,27.99,27.8,27.46,14450.54,0.19,0.69,27.574,27.071,26.413,15862.46,16854.4,13105.88,4.82
2017-09-01,27.9,27.99,27.61,27.4,14169.07,-0.23,-0.83,27.494,26.945,26.317,17160.12,16652.58,12701.68,4.72
2017-08-31,27.17,27.9,27.84,27.12,16288.81,0.62,2.28,27.344,26.786,26.222,17984.11,16033.49,12565.47,5.43
2017-08-30,27.28,27.67,27.22,27.06,12783.48,-0.18,-0.66,27.036,26.604,26.15,18789.84,15417.97,12141.55,4.26
2017-08-29,27.25,27.95,27.4,27.12,21620.41,0.0,0.0,26.846,26.487,26.108,18730.02,15177.29,11805.63,7.21
2017-08-28,27.13,27.73,27.4,26.78,20938.84,0.54,2.01,26.568,26.311,26.078,17846.33,14030.48,11052.25,6.98
2017-08-25,26.18,27.0,26.86,26.07,18288.99,0.56,2.13,26.396,26.096,26.047,16145.03,12504.3,10374.41,6.1
2017-08-24,26.28,26.97,26.3,26.24,20317.47,0.03,0.11,26.228,25.895,26.026,14082.87,11429.11,9894.37,6.77
2017-08-23,25.98,26.35,26.27,25.9,12484.37,0.26,1.0,26.172,25.789,26.053,12046.1,10747.85,9451.18,4.16
2017-08-22,26.2,26.43,26.01,25.88,17201.98,-0.53,-2.0,26.128,25.771,26.042,11624.56,10455.72,9148.04,5.73
2017-08-21,26.17,26.6,26.54,26.1,12432.33,0.52,2.0,26.054,25.755,26.06,10214.63,9357.36,8596.49,4.14
2017-08-18,25.91,26.08,26.02,25.85,7978.19,0.0,0.0,25.796,25.688,26.053,8863.57,8750.79,8504.45,2.66
2017-08-17,26.06,26.3,26.02,25.93,10133.63,-0.03,-0.12,25.562,25.657,26.058,8775.36,9097.45,8625.54,3.38
2017-08-16,25.82,26.12,26.05,25.61,10376.68,0.41,1.6,25.406,25.695,26.088,9449.6,8865.13,8716.31,3.46
2017-08-15,25.22,25.81,25.64,25.22,10152.33,0.39,1.54,25.414,25.728,26.136,9286.88,8433.98,8595.28,3.38
2017-08-14,24.85,25.29,25.25,24.84,5677.04,0.4,1.61,25.456,25.844,26.197,8500.08,8074.01,8583.05,1.89
2017-08-11,25.17,25.17,24.85,24.81,7537.11,-0.39,-1.54,25.58,25.998,26.257,8638.01,8244.52,9460.21,2.51
2017-08-10,25.72,25.99,25.24,25.15,13504.84,-0.85,-3.26,25.752,26.157,26.482,9419.53,8359.63,9448.81,4.5
2017-08-09,26.12,26.28,26.09,25.83,9563.1,0.24,0.93,25.984,26.317,26.705,8280.66,8154.5,9216.29,3.19
2017-08-08,25.82,25.97,25.85,25.65,6218.31,-0.02,-0.08,26.042,26.313,26.908,7581.07,7840.35,9268.72,2.07
2017-08-07,25.71,26.12,25.87,25.71,6366.7,0.16,0.62,26.232,26.364,27.1,7647.94,7835.62,9657.79,2.12
2017-08-04,26.35,26.41,25.71,25.58,11444.71,-0.69,-2.61,26.416,26.418,27.314,7851.03,8258.1,10317.31,3.81
2017-08-03,26.44,26.8,26.4,26.14,7810.48,0.02,0.08,26.562,26.459,27.605,7299.72,8153.63,11134.38,2.6
2017-08-02,26.6,26.89,26.38,26.34,6065.14,-0.42,-1.57,26.65,26.48,27.841,8028.35,8567.49,11702.35,2.02
2017-08-01,26.93,26.93,26.8,26.42,6552.66,0.01,0.04,26.584,26.544,28.061,8099.64,8756.58,12292.06,2.18
2017-07-31,26.46,26.85,26.79,26.29,7382.16,0.35,1.32,26.496,26.55,28.233,8023.31,9092.08,12501.06,2.46
2017-07-28,26.8,26.97,26.44,26.38,8688.18,-0.4,-1.49,26.42,26.515,28.42,8665.17,10675.91,12874.49,2.9
2017-07-27,26.0,27.29,26.84,25.99,11453.6,0.79,3.03,26.356,26.807,28.59,9007.53,10537.99,13026.9,3.82
2017-07-26,26.4,26.5,26.05,25.98,6421.59,-0.31,-1.18,26.31,27.092,28.712,9106.64,10278.07,12854.61,2.14
2017-07-25,26.45,26.67,26.36,26.18,6171.0,-0.05,-0.19,26.504,27.503,28.869,9413.52,10697.09,13164.12,2.06
2017-07-24,25.89,26.6,26.41,25.45,10591.46,0.29,1.11,26.604,27.836,29.051,10160.86,11479.95,13379.39,3.53
2017-07-21,26.64,26.76,26.12,26.07,10400.02,-0.49,-1.84,26.61,28.209,29.239,12686.64,12376.51,13434.82,3.47
2017-07-20,26.81,27.39,26.61,26.53,11949.11,-0.41,-1.52,27.258,28.75,29.424,12068.44,14115.13,13540.16,3.98
2017-07-19,26.87,27.11,27.02,26.53,7956.01,0.16,0.6,27.874,29.201,29.581,11449.51,14837.21,13874.62,2.65
2017-07-18,26.6,27.18,26.86,26.05,9907.7,0.42,1.59,28.502,29.578,29.789,11980.66,15827.53,14398.39,3.3
2017-07-17,29.0,29.01,26.44,26.43,23220.38,-2.92,-9.95,29.068,29.915,29.993,12799.04,15910.03,14595.59,7.74
2017-07-14,29.7,29.94,29.36,29.3,7309.0,-0.33,-1.11,29.808,30.325,30.212,12066.38,15073.08,13963.4,2.44
2017-07-13,30.03,30.16,29.69,29.58,8854.46,-0.47,-1.56,30.242,30.373,30.282,16161.81,15515.81,14256.38,2.95
2017-07-12,29.72,30.17,30.16,29.5,10611.74,0.47,1.58,30.528,30.332,30.352,18224.9,15431.15,15014.52,3.54
2017-07-11,30.16,30.33,29.69,29.6,13999.61,-0.45,-1.49,30.654,30.235,30.384,19674.41,15631.15,15680.35,4.67
2017-07-10,31.21,31.36,30.14,30.11,19557.1,-1.39,-4.41,30.762,30.266,30.43,19021.02,15278.84,16263.64,6.52
2017-07-07,30.92,31.95,31.53,30.92,27786.16,0.41,1.32,30.842,30.268,30.374,18079.78,14493.14,16248.49,9.26
2017-07-06,30.72,31.2,31.12,30.35,19169.91,0.33,1.07,30.504,30.097,30.32,14869.82,12965.18,15606.59,6.39
2017-07-05,30.34,30.99,30.79,30.19,17859.28,0.56,1.85,30.136,29.961,30.277,12637.39,12912.03,15530.31,5.95
2017-07-04,30.53,30.58,30.23,30.03,10732.66,-0.31,-1.01,29.816,29.999,30.275,11587.88,12969.25,15755.22,3.58
2017-07-03,29.84,30.57,30.54,29.6,14850.88,0.7,2.35,29.77,30.07,30.258,11536.65,13281.15,15846.05,4.95
